"idtweet,"datecreated","username","text","lang","location","lat","lng"
"919052532734771201","Sat Oct 14 04:09:33 +0000 2017","robyaditiya09","Selamat kepada teman2 Pendidikan Program Profesi Akuntan Angk. 28 STIE YKPN yg telah… https://t.co/yA4R6juCHr","in","Indonesia","-7.76599083","110.40771083"
"919052534118940672","Sat Oct 14 04:09:33 +0000 2017","citra_rara19","Myfamily from Nangroe Aceh Darussalam 💞 Foto pertama itu selfie… https://t.co/oNXlaJOt5b","in","Indonesia","-6.28439646","106.90508697"
"919052543401037824","Sat Oct 14 04:09:36 +0000 2017","dimanamacetid","[11:02] #SURABAYA Simpang Kusuma Bangsa - Ambengan #LANCAR #SITS","in","Undefined","-7.256178","112.750435"
"919052545070379008","Sat Oct 14 04:09:36 +0000 2017","dimanamacetid","[11:02] #SURABAYA Simpang Kusuma Bangsa - Ambengan #LANCAR #DishubSurabaya","in","Undefined","-7.256178","112.750435"
"919052546702004224","Sat Oct 14 04:09:36 +0000 2017","dimanamacetid","[11:03] #JAKARTA #PADAT Pluit arah Jembatan Tiga #SenkomCMNP","in","Indonesia","-6.127029","106.793419"
"919052548429971457","Sat Oct 14 04:09:37 +0000 2017","dimanamacetid","[11:06] #JAKARTA Tol Ciawi - TMII - Cawang #LANCAR #JasaMarga","in","Indonesia","-6.305239","106.883934"
"919052550229372928","Sat Oct 14 04:09:37 +0000 2017","dimanamacetid","[11:06] #JAKARTA #PADAT Tol Cawang - Halim #JasaMarga","in","Indonesia","-6.243137","106.858864"
"919052551756054529","Sat Oct 14 04:09:38 +0000 2017","dimanamacetid","[11:06] #BEKASI #PADAT Tol Bekasi Barat - Bekasi Timur #JasaMarga","in","Indonesia","-6.249807","106.982803"
"919052553505062912","Sat Oct 14 04:09:38 +0000 2017","dimanamacetid","[11:06] #JAKARTA #PADAT Meruya-Tomang #JasaMarga","in","Indonesia","-6.190838","106.755287"
"919052555149369344","Sat Oct 14 04:09:38 +0000 2017","dimanamacetid","[11:06] #JAKARTA Tol Tomang - Karang Tengah - Tangerang - Bitung #LANCAR #JasaMarga","in","Indonesia","-6.182884","106.7929"
"919052556927688704","Sat Oct 14 04:09:39 +0000 2017","dimanamacetid","[11:07] #JAKARTA #PADAT Jl. Layang Pancoran - Cawang #JasaMarga","in","Indonesia","-6.242998","106.843552"
"919052558659915776","Sat Oct 14 04:09:39 +0000 2017","dimanamacetid","[11:07] #KARAWANG Dawuan - Padalarang - Pasteur - Cileunyi #LANCAR #JasaMarga","in","Indonesia","-6.419153","107.419228"
"919052561101008896","Sat Oct 14 04:09:40 +0000 2017","dimanamacetid","[11:07] #JAKARTA Tol Ulujami - Pd. Ranji - Serpong #LANCAR #JasaMarga","in","Indonesia","-6.241682","106.758682"
"919052570064125953","Sat Oct 14 04:09:42 +0000 2017","lnlt5","Baru saja mengirim foto @ Politeknik Pos Indonesia https://t.co/PD0jDrsDWw","in","Indonesia","-6.873195","107.575976"
"919052585151033344","Sat Oct 14 04:09:46 +0000 2017","ddnnrjm94","Mumett tingkat dewa jaman now. #seni @ Cikole Panjalu https://t.co/FTiYyWzp3B","in","Indonesia","-7.090072","108.279948"
"919052592889528320","Sat Oct 14 04:09:47 +0000 2017","primaa_c","Sqd👌 @ Universitas Muhammadiyah Malang https://t.co/b6alM3vkxo","in","Indonesia","-7.922501","112.596952"
"919052606865059840","Sat Oct 14 04:09:51 +0000 2017","nuze_nure","Wkwk dapet es krim dari murid. Lucuu . Makasih yaa za .. Sering ke sekolah yaa . Haha @ Bomber… https://t.co/9YIhzlq0YU","in","Indonesia","-6.8762633","107.5457366"
"919052617682243584","Sat Oct 14 04:09:53 +0000 2017","ai_devia","- Makasih teman yg sedia bantuin ai apa aja Gg bakalan smpe dsni… https://t.co/KyO5y3JI5J","in","Indonesia","0.46678061","101.35647202"
"919052623486992386","Sat Oct 14 04:09:55 +0000 2017","Kelg_agus_sby","Lek wes kenek sak setel ngene .. Susah leren,e @ Toyota Auto 2000… https://t.co/HsGM0rHLc1","in","Undefined","-7.31523899","112.75377731"
"919052646563987457","Sat Oct 14 04:10:00 +0000 2017","alvinabetsy","At Latuheru s Village [pic] — https://t.co/I44KGJz1wK","in","Indonesia","-6.25905","106.86512"
"919052692890275840","Sat Oct 14 04:10:11 +0000 2017","jerry_manaker","#triset #trisetshoes #oxa #pt.binacitrakharismasejati @ PT Bina… https://t.co/7Q3yeZnkkL","in","Indonesia","-6.94357","107.59447"
"919052696241389570","Sat Oct 14 04:10:12 +0000 2017","bangpanuz","With Ondo and Yunita Theresya at Gereja HKBP Sisingamangaraja — https://t.co/5OS3JPO1qN","in","Indonesia","-6.87556","107.53702"
"919052706899042304","Sat Oct 14 04:10:15 +0000 2017","halwaraudhah","Partner in makan pedashh🔥🔥 @ Fakultas Teknik UI https://t.co/Ji7uXAwlJJ","in","Indonesia","-6.36211021","106.82411839"
"919052723676418048","Sat Oct 14 04:10:19 +0000 2017","KiswahArtwork","DZIKRUSH SHOLIHIN TANZILURROHMAH Habib Munzir Al Musawa berkata: Pandangi terus wajah beliau… https://t.co/GchNZpsaNs","in","Indonesia","-6.21843","106.8781"
"919052738339651585","Sat Oct 14 04:10:22 +0000 2017","an69aris1na","Weekend ngantor itu biasa @ PT. Perkebunan Nusantara V111, Jln.Sindang sirna, Bandung. https://t.co/286MXChLwM","in","Indonesia","-6.8757119","107.59623262"
"919052755498541056","Sat Oct 14 04:10:26 +0000 2017","Adiananggra","With Aldi at RSUD Dr. Soetomo — https://t.co/SVdNYGm4yj","in","Undefined","-7.26895","112.75487"
"919052754965934081","Sat Oct 14 04:10:26 +0000 2017","Irawan_3ana","Disruption... (at @GramediaBooks in Jakarta Timur, DKI Jakarta) https://t.co/Tl6rUdOBzU","in","Indonesia","-6.31289919","106.86176062"
"919052766475182081","Sat Oct 14 04:10:29 +0000 2017","syonorahasga","Syo, tau gak pertama kali liat muka bawannya pengen nabok,mukamu jutek plus angkuh banget.. Ada… https://t.co/5FiQoXbQpF","in","Indonesia","3.58333","98.6667"
"919052812507648002","Sat Oct 14 04:10:40 +0000 2017","jsumolang","#escalate @ Jakarta, Indonesia https://t.co/qlk4ltZG2V","in","Indonesia","-6.2173","106.839"
"919052828974505984","Sat Oct 14 04:10:44 +0000 2017","sophie_pinky","Sabtu kedua di bln Oktober.. Saya libur...horee..Seneng banget lagi sakit di jenguk ma kel mama… https://t.co/KHH9Vtof65","in","Indonesia","-6.2846289","107.0325175"
"919052840441733120","Sat Oct 14 04:10:46 +0000 2017","dokredy3","Jomlo #happy @ Jakarta, Indonesia https://t.co/GpIXs7wlyt","in","Indonesia","-6.2173","106.839"
"919052846225674240","Sat Oct 14 04:10:48 +0000 2017","frikarashi","Ya ampunnn..reinya cantikk 😍 #reiayanami #neongenesisevangelion #toysofinstagram @ Jakarta,… https://t.co/uycIu3JqiA","in","Indonesia","-6.2173","106.839"
"919052885039689728","Sat Oct 14 04:10:57 +0000 2017","bib2silok","#InfoKIATravels Ayo ke Taiwan..... Kunjungi booth K.I.A Tours &amp; Travel di event Taiwan… https://t.co/5WxX6r1LaG","in","Indonesia","-6.24261345","106.78263322"
"919052897119191040","Sat Oct 14 04:11:00 +0000 2017","tatik_gunanta","Sprei home Made Pree order sesuai ukuran kebutuhanmu #sprei #katunnikita #spreimurah… https://t.co/CW6Cyruy45","in","Indonesia","-7.80138889","110.36444444"
"919052905222520832","Sat Oct 14 04:11:02 +0000 2017","enizhchan","Finally sampaai kitaaah🙏🙏bareeeng adee2an yg serba serbi… https://t.co/S42WIrFNYJ","in","Indonesia","-6.78198031","107.64973266"
"919052908875931648","Sat Oct 14 04:11:03 +0000 2017","ferdiizzulhaq","Sabar @ Perumahan BMW Tulungagung https://t.co/bBicXOhvb3","in","Indonesia","-8.07438","111.91149"
"919052958423310336","Sat Oct 14 04:11:15 +0000 2017","Angieirawan","Philippians 4 : 13 🌞#tb @ Tanjung Tinggi Belitung https://t.co/uKwdLEgKhD","in","Undefined","-2.774922","107.685291"
"919052976060280833","Sat Oct 14 04:11:19 +0000 2017","kaffah4829","FE89ers meet up! (@ Universitas Diponegoro in Semarang, Jawa Tengah) https://t.co/h3nErjSszQ https://t.co/yIvnRX9tFn","in","Indonesia","-6.99539621","110.4250014"
"919053010721955841","Sat Oct 14 04:11:27 +0000 2017","kamalyasya","satu_it #batchtiga #bagongtim5 @ Pakualaman, Yogyakarta, Indonesia https://t.co/XYSfXqujUh","in","Indonesia","-7.8","110.367"
"919053057039593477","Sat Oct 14 04:11:38 +0000 2017","gabinkz","Baru saja mengirim foto @ Du Cafe Semarang https://t.co/Czh6Awcx4I","in","Indonesia","-7.0615388","110.4165788"
"919053089893646337","Sat Oct 14 04:11:46 +0000 2017","mizzdeni","Si cantek. @ BALI ZOO https://t.co/tqSNJszf9R","in","Indonesia","-8.59035617","115.26546438"
"919053092301107200","Sat Oct 14 04:11:47 +0000 2017","Adiananggra","At RSUD Dr. Soetomo — https://t.co/34P66gJTpo","in","Undefined","-7.26895","112.75487"
"919053093622312960","Sat Oct 14 04:11:47 +0000 2017","imamie_","@enambelasffest #comingsoon @ Jakarta, Indonesia https://t.co/KlzhJn3CCj","in","Indonesia","-6.2173","106.839"
"919053120730103808","Sat Oct 14 04:11:53 +0000 2017","wawanse54206811","Ga ada kerja an bangeut di rumah :O betein :-( kasih kerja an dong buat yang lagi butuh karyawan :-D","in","Indonesia","-7.2125511","107.8330963"
"919053132159631366","Sat Oct 14 04:11:56 +0000 2017","brigittaprisila","Mau tau kulit Sehat ku .. aku juga pake rutin Cyanos Eira 😍😍nah ini… https://t.co/JCniI5oaWs","in","Indonesia","-6.2173","106.839"
"919053171862974464","Sat Oct 14 04:12:06 +0000 2017","nissan_online","PROMO rockTOBER NISSAN DATSUN DP RINGAN ANGSURAN MENARIK Grand livina SV MT Dp… https://t.co/qiYe8kNG1Q","in","Indonesia","-6.91278","107.606"
"919053241266171904","Sat Oct 14 04:12:22 +0000 2017","Mbayubriandita","C est joli toi.. niaekn @ Wisata Hutan Kota Talang Indah Pajaresuk 11 Pringsewu https://t.co/n1tIgcJgFl","in","Indonesia","-5.35478992","104.94653691"
"919053311176794112","Sat Oct 14 04:12:39 +0000 2017","SRPRizka","Bercakap biarlah setajam pisau asal ada kejujuran dalam berbicara.… https://t.co/ZusWgwtaW2","in","Indonesia","-6.93175882","107.71720001"
"919053334664957953","Sat Oct 14 04:12:44 +0000 2017","YuliSelena","Suara Hatikuuu *)pake headset ya.. @ PT.FEDERAL INTERNATIONAL FINANCE (F.I.F GROUP) PRABUMULIH https://t.co/HHU8begWzH","in","Indonesia","-3.39603061","104.26532043"
"919053383230676992","Sat Oct 14 04:12:56 +0000 2017","raymondsabar","Yg tua dan mau busuk masih bisa menawarkan keindahan kok. #flower #mandevillasanderi #decaying @… https://t.co/LBuO0U1bDG","in","Indonesia","-8.65697224","115.26333905"
"919053454651244545","Sat Oct 14 04:13:13 +0000 2017","ermaariani_","At Warung Agus — https://t.co/uJOG3KblSH","in","Indonesia","-3.29158","114.5942"
"919053455179726853","Sat Oct 14 04:13:13 +0000 2017","sawitri1388","Alhamdulillah, udah bisa ngacak ngacak kamar lg ya de 😁😁 #deata #semarang #indonesia #like4like… https://t.co/sH4iFU4ffc","in","Indonesia","-6.96667","110.417"
"919053458124054528","Sat Oct 14 04:13:14 +0000 2017","syfargna","Berhentilah bertanya bagaimana cara menemukan pasangan yang baik, perbaiki selalu dirimu maka… https://t.co/ZOlOBQaIDu","in","Indonesia","-6.3125","107.295"
"919053458866561024","Sat Oct 14 04:13:14 +0000 2017","FilipusDinar","With Claudia at Sop Buntut Pak Sugeng — https://t.co/Zv7vKEbEhr","in","Indonesia","-7.78704","110.35283"
"919053460707913729","Sat Oct 14 04:13:14 +0000 2017","clara_zitepoe","SINGLE bukan berarti tidak berdoa untuk Cinta, SINGLE berarti tidak bermain-main dengan… https://t.co/lrJ1lCPyCo","in","Indonesia","3.57886508","98.65730751"
"919053463908098048","Sat Oct 14 04:13:15 +0000 2017","RendyPM27","Secangkir aja.. @ Atria Hotel Gading Serpong https://t.co/COgUtkh4Nf","in","Indonesia","-6.2288654","106.6351852"
"919053498120990720","Sat Oct 14 04:13:23 +0000 2017","dhika_revival","Di tahun 2014. Hampir tiap bulan ke pool ini. @ Prima Jasa Cililitan https://t.co/mQnhw3dnkA","in","Indonesia","-6.257896","106.869317"
"919053554391773185","Sat Oct 14 04:13:37 +0000 2017","ferry_vote","Ice breaking in d beach 🌊🌊🏖😝😝😝👪 @ Bali, Indonesia https://t.co/Q5dD4wn9ls","in","Indonesia","-8.64619568","115.18066406"
"919053560964435968","Sat Oct 14 04:13:38 +0000 2017","aini_merem","Assalamualaikum warohmatullah wabarokatuh.. Gamis Mecca ori naura . keterangan GAMIS : Bahan :… https://t.co/2CUh08RliN","in","Indonesia","-6.26778","106.707"
"919053583026401280","Sat Oct 14 04:13:44 +0000 2017","LahmAlif","Bogor bound (@ Stasiun Bogor - @ptkai in Bogor, Jawa Barat) https://t.co/juvWPIcWet https://t.co/hJso4bNlQt","in","Indonesia","-6.59563241","106.79072362"
"919053590127349761","Sat Oct 14 04:13:45 +0000 2017","sawitri1388","Alhamdulillah, udah bisa ngacak ngacak kamar lg ya de 😁😁 #deata #semarang #indonesia #like4like… https://t.co/dt86W9ehec","in","Indonesia","-6.96667","110.417"
"919053601573560320","Sat Oct 14 04:13:48 +0000 2017","RestuMaulidiya","With Reynaldi, Riann, and Salma at SGC (sentral grosir cikarang) — https://t.co/FC3Xr0F8RD","in","Indonesia","-6.25841","107.14731"
"919053606820577280","Sat Oct 14 04:13:49 +0000 2017","Litadonnaa","Alhamdulillah👧💐 @ Universitas Negeri Yogyakarta https://t.co/8V8PbHXlAE","in","Indonesia","-7.77586","110.38417"
"919053638743474176","Sat Oct 14 04:13:57 +0000 2017","hiday_el","_Dayak Ethnic Words... @ Sandai, Kalimantan Barat, Indonesia https://t.co/kNGWPd5dAr","in","Indonesia","-1.25","110.517"
"919053649623396352","Sat Oct 14 04:13:59 +0000 2017","akmaliaayu","Dengan adanya foto ini kalian akan tau bahwa alis ciptaan tuhan… https://t.co/U3Ahdziy9T","in","Indonesia","-6.22488435","106.80472224"
"919053658049990656","Sat Oct 14 04:14:01 +0000 2017","andribudianto43","I m at Warung Cita Rasa in Sidoarjo, East Java https://t.co/aPyvYs2x2k https://t.co/umDW2J5ExP","in","Indonesia","-7.380905","112.745582"
"919053715503550464","Sat Oct 14 04:14:15 +0000 2017","Asiah_chan","😁 kasih kabar biar gak nerawang 😂biar merasa gak dikacangi gitu 😁😁😁… https://t.co/zcPsxnaUMr","in","Indonesia","2.96667","99.8"
"919053718745681920","Sat Oct 14 04:14:16 +0000 2017","ImbangJT","Here We Go !!! @ Menara Btpn https://t.co/GQ7GE8EQ6B","in","Indonesia","-6.22970236","106.82752725"
"919053778392727552","Sat Oct 14 04:14:30 +0000 2017","eltoncena","Jauh Mimpiku #part1/4 | @R_besar @NOAH_ID • Sweater by arielnoahfans • tagged lisodarmo88… https://t.co/i0M5t4akL2","in","Indonesia","-7.16667","113.467"
"919053817706029056","Sat Oct 14 04:14:39 +0000 2017","SamuelrizalT2C","@dinkestegalkab kali ws kotor. wonge luwih milih mbuang kotoran, sampah ning kali. solusine piben? wonge pada rewel https://t.co/cdzc4sKRnN","in","Indonesia","-7.1449964","109.1498122"
"919053832855855105","Sat Oct 14 04:14:43 +0000 2017","dickynics","Bismillahirrahmanirrahim Assalamualaikum Wr.Wb Dengan memohon Ridho dan Rahmat Allah SWT, kami… https://t.co/WEj1mrRbT9","in","Indonesia","-6.25415127","106.80299"
"919053890200289280","Sat Oct 14 04:14:57 +0000 2017","NuRomdoni","Pompa Ban Mini Tekanan 100PSI - Heavy Duty Air Compressor 12V DC Rp 160.000 Untuk Anda yang… https://t.co/BGRM97H6Jd","in","Indonesia","-6.8616515","107.5871171"
"919053899549458434","Sat Oct 14 04:14:59 +0000 2017","nggita_","At Jalan Arumanis Timur Tengah — https://t.co/jLBDQTKhd1","in","Indonesia","-6.98432","110.35455"
"919053924648099840","Sat Oct 14 04:15:05 +0000 2017","wieodhie","Jika langkah terhenti pada satu persimpangan, genggam tanganku kuat. Yakinkan tuk memilih… https://t.co/niRy3zdEjJ","in","Indonesia","-0.30534402","100.34276918"
"919053928477499392","Sat Oct 14 04:15:06 +0000 2017","mustofamachdon","Bila nanti Saatnya telah tiba.. _m3_ @ Batu Garden Flower https://t.co/zsZvIbRsVQ","in","Indonesia","-7.908955","112.522569"
"919053936060796928","Sat Oct 14 04:15:08 +0000 2017","krisdajava","@DinsosDKI1 Ditemukan seorang Bapak terbaring di dpn RS Mitra Keluarga Klp Gading, Jkt Utara. Mhn bantuannya. Trims https://t.co/Fs1j3S9V5j","in","Indonesia","-6.1517274","106.8971045"
"919053998446874624","Sat Oct 14 04:15:23 +0000 2017","mercukunda","Selalu ada cerita setiap keadaan yang di abadikan. Tapi tak selalu… https://t.co/wQHFpqdCP1","in","Indonesia","-7.91448","112.9584"
"919054069305548800","Sat Oct 14 04:15:39 +0000 2017","fakihwibowo","With Dwi Dara at RS Hermina Kemayoran [pic] — https://t.co/Zw8tvTcRul","in","Indonesia","-6.15513","106.84513"
"919054096090333184","Sat Oct 14 04:15:46 +0000 2017","suryaberz","Teruslah berkeinginan untuk belajar dan beryakinlah bahwa berproses itu tak akan pernah… https://t.co/ezYVA12xIM","in","Undefined","-5.13787317","119.4475321"
"919054145696407552","Sat Oct 14 04:15:58 +0000 2017","925MaestroFM","#PelangiKasih Sabtu bersama konselor Bpk Andreas &amp; announcer Silvy K. Bagi #SobatMaestro yang… https://t.co/pQaBCrbLNQ","in","Indonesia","-6.9179585","107.6285626"
"919054168270127105","Sat Oct 14 04:16:03 +0000 2017","Lasronron","Video: Kejam, Ronaldo Permalukan Mayoral di Latihan Madrid https://t.co/Cykjmpq5D8","in","Indonesia","-6.1552524","106.5939065"
"919054170757332992","Sat Oct 14 04:16:04 +0000 2017","Lasronron","Ini Kiat Pelatih Arema Pulihkan Mental Dwi Kuswanto https://t.co/Q6n5bS3TMG","in","Indonesia","-6.1552524","106.5939065"
"919054361875046401","Sat Oct 14 04:16:49 +0000 2017","GathanWd","Masih disini @ D relazion https://t.co/aqpeHhE91k","in","Indonesia","-0.80306346","100.65237042"
"919054394754179072","Sat Oct 14 04:16:57 +0000 2017","miekestevano_","At Polresta Bandara Soekarno Hatta — https://t.co/aFqHxGrlD9","in","Indonesia","-6.12451","106.65832"
"919054440405045248","Sat Oct 14 04:17:08 +0000 2017","vixtora","SMP Pembangunan Jaya #smppj #smppembangunanjayabintaro #smppembangunanjaya #pj #pembangunan jata… https://t.co/f2dAHtZM0Y","in","Indonesia","-6.269462","106.73990256"
"919054463461081088","Sat Oct 14 04:17:13 +0000 2017","b_kecil1","Pusyiiing gaees...#jarebumil sek penting selpi sek... #lupatempat… https://t.co/HKPxKamemr","in","Indonesia","-7.00280628","110.4039073"
"919054469349883909","Sat Oct 14 04:17:15 +0000 2017","PrincessKejoraa","Baru saja mengirim foto @ Universitas Borneo https://t.co/p2T9uguI1y","in","Undefined","3.302158","117.648124"
"919054481286881280","Sat Oct 14 04:17:18 +0000 2017","BillyFunky","At Auditorium Setukpa Polri Anton Sujarwo — https://t.co/6zgNh8DJLZ","in","Indonesia","-6.91052","106.9254"
"919054501692162048","Sat Oct 14 04:17:23 +0000 2017","schat98","Happy weekend 🙌 @ Jakarta, Indonesia https://t.co/q82T5adcdD","in","Indonesia","-6.2173","106.839"
"919054505546743808","Sat Oct 14 04:17:23 +0000 2017","TimranMunthe","Happy wedding bosku. Smoga langgeng kluarga barunya ya. 😇😎😍 @ Gereja Protestan Di Indonesia… https://t.co/uUJFdRoNd7","in","Indonesia","-6.723209","108.546724"
"919054556000083968","Sat Oct 14 04:17:36 +0000 2017","octa_okata","Pasukan ijo ijo siap meraimakan temen temen puskesmas banjarnegara.... @ Griya SEKAR AJI https://t.co/eFmaVLCu1v","in","Indonesia","-7.660203","110.43464127"
"919054571955109888","Sat Oct 14 04:17:39 +0000 2017","W1C4KS","Belajar Gambar maneh.. 👌👍✌ @ Ijen Suites Resort &amp; Convention Malang https://t.co/GnwG9IyihD","in","Indonesia","-7.98077856","112.61547977"
"919054614909001729","Sat Oct 14 04:17:50 +0000 2017","hasanfuaydi","Baru saja mengirim foto @ Tengah Laut, kapal ferry merak https://t.co/rfl6idPOtI","in","Undefined","-5.9374359","105.9773752"
"919054621049360384","Sat Oct 14 04:17:51 +0000 2017","citraayuw","Family 👪 @ Galeri Ciumbuleuit Hotel &amp; Apartment Bandung https://t.co/7YSIfT0KRi","in","Indonesia","-6.91222222","107.60666667"
"919054623465463808","Sat Oct 14 04:17:52 +0000 2017","Kemal_Cyber","😊 @ Bandung https://t.co/hiOrbTNtmE","in","Indonesia","-6.91278","107.606"
"919054630025392129","Sat Oct 14 04:17:53 +0000 2017","KedaiDaipoeng","Makasi kakak sudah mampir mampir ke outlate Daipoeng @KedaiDaipoeng 😊😊.. mw tempat yang nyaman… https://t.co/8yhbtAbtea","in","Indonesia","-8.21343","114.34812"
"919054705715638277","Sat Oct 14 04:18:11 +0000 2017","memecroociel","Nyantai aja sih, liatin orang orang yang maunya disuapin mulu tuh… https://t.co/Y7V47eXEAD","in","Indonesia","-7.3692975","110.51073456"
